stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
CCCL.NS,CONSOLIDATED CONSTRUCTION CONSORTIUM LIMITED,761,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:54:27
BIL.NS,BHARTIYA INTERNATIONAL LIMITED,760,Unknown,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 00:54:27
PASHUPATI.NS,PASHUPATI COTSPIN LIMITED,754,Unknown,Textile Manufacturing,NSE,0.07,0.0,0.0,2025-09-07 00:54:28
INDSWFTLAB.NS,IND-SWIFT LABORATORIES LIMITED,754,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:54:28
DMCC.NS,DMCC SPECIALITY CHEMICALS LIMITED,753,Unknown,Chemicals,NSE,0.81,0.0,0.0,2025-09-07 00:54:29
KHAICHEM.NS,KHAITAN CHEMICALS & FERTILIZERS LIMITED,751,Unknown,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 00:54:29
PVP.NS,PVP VENTURES LIMITED,751,Unknown,Conglomerates,NSE,0.0,0.0,0.0,2025-09-07 00:54:30
ANNAPURNA.NS,ANNAPURNA SWADISHT LIMITED,750,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:31
JAYBEE.NS,JAY BEE LAMINATIONS LIMITED,747,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:31
AFFORDABLE.NS,AFFORDABLE ROBOTIC & AUTOMATION LIMITED,747,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 00:54:32
PLASTIBLEN.NS,PLASTIBLENDS INDIA LIMITED,746,Unknown,Specialty Chemicals,NSE,1.28,0.0,0.0,2025-09-07 00:54:33
BIRLACABLE.NS,BIRLA CABLE LIMITED,740,Unknown,Communication Equipment,NSE,1.02,0.0,0.0,2025-09-07 00:54:33
RPPINFRA.NS,R.P.P. INFRA PROJECTS LIMITED,738,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:54:34
RBMINFRA.NS,RBM INFRACON LIMITED,731,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:35
EMAMIPAP.NS,EMAMI PAPER MILLS LIMITED,730,Unknown,Paper & Paper Products,NSE,1.56,0.0,0.0,2025-09-07 00:54:35
INDOTHAI.NS,INDO THAI SECURITIES LIMITED,720,Unknown,Capital Markets,NSE,0.1,0.0,0.0,2025-09-07 00:54:36
VISHNUINFR.NS,VISHNUSURYA PROJECTS AND INFRA LIMITED,720,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:36
RVTH.NS,REVATHI EQUIPMENT INDIA LIMITED,716,Unknown,Farm & Heavy Construction Machinery,NSE,0.0,0.0,0.0,2025-09-07 00:54:37
NRL.NS,NUPUR RECYCLERS LIMITED,715,Unknown,Waste Management,NSE,0.0,0.0,0.0,2025-09-07 00:54:37
FOCE.NS,FOCE INDIA LIMITED,712,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:38
TVSELECT.NS,TVS ELECTRONICS LIMITED,710,Unknown,Computer Hardware,NSE,0.24,0.0,0.0,2025-09-07 00:54:38
MENONBE.NS,MENON BEARINGS LIMITED,709,Unknown,Auto Parts,NSE,1.6,0.0,0.0,2025-09-07 00:54:39
NITCO.NS,NITCO LIMITED,707,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 00:54:40
VINYLINDIA.NS,VINYL CHEMICALS (INDIA) LIMITED,706,Unknown,Specialty Chemicals,NSE,2.3,0.0,0.0,2025-09-07 00:54:40
PYRAMID.NS,PYRAMID TECHNOPLAST LIMITED,705,Unknown,Packaging & Containers,NSE,0.29,0.0,0.0,2025-09-07 00:54:41
LOKESHMACH.NS,LOKESH MACHINES LIMITED,701,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 00:54:41
ASHIMASYN.NS,ASHIMA LIMITED,696,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 00:54:42
BALAJITELE.NS,BALAJI TELEFILMS LIMITED,693,Unknown,Entertainment,NSE,0.0,0.0,0.0,2025-09-07 00:54:42
BEDMUTHA.NS,BEDMUTHA INDUSTRIES LIMITED,691,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 00:54:42
HMVL.NS,HINDUSTAN MEDIA VENTURES LIMITED,688,Unknown,Publishing,NSE,0.0,0.0,0.0,2025-09-07 00:54:43
SAKAR.NS,SAKAR HEALTHCARE LIMITED,688,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:54:43
LGHL.NS,LAXMI GOLDORNA HOUSE LIMITED,684,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 00:54:44
GOACARBON.NS,GOA CARBON LIMITED,684,Unknown,Specialty Chemicals,NSE,4.37,0.0,0.0,2025-09-07 00:54:44
KHADIM.NS,KHADIM INDIA LIMITED,684,Unknown,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 00:54:45
CONSOFINVT.NS,CONSOLIDATED FINVEST & HOLDINGS LIMITED,681,Unknown,Capital Markets,NSE,0.58,0.0,0.0,2025-09-07 00:54:45
MBLINFRA.NS,MBL INFRASTRUCTURE LIMITED,681,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:54:46
NAHARPOLY.NS,NAHAR POLY FILMS LIMITED,679,Unknown,Packaging & Containers,NSE,0.34,0.0,0.0,2025-09-07 00:54:46
RBZJEWEL.NS,RBZ JEWELLERS LIMITED,676,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 00:54:46
NRAIL.NS,N R AGARWAL INDUSTRIES LIMITED,675,Unknown,Paper & Paper Products,NSE,0.51,0.0,0.0,2025-09-07 00:54:47
MEGATHERM.NS,MEGATHERM INDUCTION LIMITED,675,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:47
KRITINUT.NS,KRITI NUTRIENTS LIMITED,672,Unknown,Packaged Foods,NSE,0.31,0.0,0.0,2025-09-07 00:54:48
COOLCAPS.NS,COOL CAPS INDUSTRIES LIMITED,669,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:48
DONEAR.NS,DONEAR INDUSTRIES LIMITED,665,Unknown,Textile Manufacturing,NSE,0.21,0.0,0.0,2025-09-07 00:54:49
GANESHIN.NS,GANESH INFRAWORLD LIMITED,664,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:49
RSSOFTWARE.NS,R. S. SOFTWARE (INDIA) LIMITED,664,Unknown,Information Technology Services,NSE,0.56,0.0,0.0,2025-09-07 00:54:49
ADVANIHOTR.NS,ADVANI HOTELS & RESORTS (INDIA) LIMITED,663,Unknown,Lodging,NSE,3.16,0.0,0.0,2025-09-07 00:54:50
SKMEGGPROD.NS,SKM EGG PRODUCTS EXPORT (INDIA) LIMITED,663,Unknown,Packaged Foods,NSE,0.42,0.0,0.0,2025-09-07 00:54:50
SILINV.NS,SIL INVESTMENTS LIMITED,661,Unknown,Asset Management,NSE,0.43,0.0,0.0,2025-09-07 00:54:51
ABSMARINE.NS,ABS MARINE SERVICES LIMITED,659,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:51
CYBERTECH.NS,CYBERTECH SYSTEMS AND SOFTWARE LIMITED,659,Unknown,Information Technology Services,NSE,2.57,0.0,0.0,2025-09-07 00:54:52
TCLCONS.NS,TANTIA CONSTRUCTIONS LIMITED,659,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:52
IRIS.NS,IRIS BUSINESS SERVICES LIMITED,658,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 00:54:53
KNAGRI.NS,KN AGRI RESOURCES LIMITED,658,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:54
MOLDTECH.NS,MOLD-TEK TECHNOLOGIES LIMITED,651,Unknown,Engineering & Construction,NSE,0.6,0.0,0.0,2025-09-07 00:54:55
RACE.NS,RACE ECO CHAIN LIMITED,651,Unknown,Waste Management,NSE,0.0,0.0,0.0,2025-09-07 00:54:55
MOS.NS,MOS UTILITY LIMITED,649,Basic Materials,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 19:49:04
PCCL.NS,PETRO CARBON AND CHEMICALS LIMITED,649,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:56
DAVANGERE.NS,DAVANGERE SUGAR COMPANY LIMITED,648,Unknown,Confectioners,NSE,0.0,0.0,0.0,2025-09-07 00:54:57
SUPREMEPWR.NS,SUPREME POWER EQUIPMENT LIMITED,647,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:54:58
BCONCEPTS.NS,BRAND CONCEPTS LIMITED,647,Unknown,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 00:54:58
ALANKIT.NS,ALANKIT LIMITED,645,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 00:54:59
SREEL.NS,SREELEATHERS LIMITED,643,Unknown,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 00:54:59
IITL.NS,INDUSTRIAL INVESTMENT TRUST LIMITED,643,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:00
INDOBORAX.NS,INDO BORAX & CHEMICALS LIMITED,641,Unknown,Chemicals,NSE,0.42,0.0,0.0,2025-09-07 00:55:00
TGL.NS,TEERTH GOPICON LIMITED,641,Technology,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 19:49:08
NBIFIN.NS,N. B. I. INDUSTRIAL FINANCE COMPANY LIMITED,641,Unknown,Capital Markets,NSE,0.02,0.0,0.0,2025-09-07 00:55:01
MUNJALSHOW.NS,MUNJAL SHOWA LIMITED,640,Unknown,Auto Parts,NSE,3.3,0.0,0.0,2025-09-07 00:55:02
NAGAFERT.NS,NAGARJUNA FERTILIZERS AND CHEMICALS LIMITED,638,Unknown,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 00:55:03
SRM.NS,SRM CONTRACTORS LIMITED,637,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:55:03
NOVAAGRI.NS,NOVA AGRITECH LIMITED,637,Unknown,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 00:55:04
KRONOX.NS,KRONOX LAB SCIENCES LIMITED,636,Unknown,Specialty Chemicals,NSE,0.29,0.0,0.0,2025-09-07 00:55:04
IZMO.NS,IZMO LIMITED,635,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 00:55:05
REMSONSIND.NS,REMSONS INDUSTRIES LIMITED,634,Unknown,Auto Parts,NSE,0.24,0.0,0.0,2025-09-07 00:55:06
DPWIRES.NS,D P WIRES LIMITED,634,Unknown,Metal Fabrication,NSE,0.0,0.0,0.0,2025-09-07 00:55:06
VIKASECO.NS,VIKAS ECOTECH LIMITED,632,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 00:55:07
PAVNAIND.NS,PAVNA INDUSTRIES LIMITED,631,Unknown,Auto Parts,NSE,0.0,0.0,0.0,2025-09-07 00:55:07
NAHARINDUS.NS,NAHAR INDUSTRIAL ENTERPRISES LIMITED,630,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 00:55:08
ATMASTCO.NS,ATMASTCO LIMITED,630,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:08
DRONE.NS,DRONE DESTINATION LIMITED,628,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:09
SAHAJSOLAR.NS,SAHAJ SOLAR LIMITED,628,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:09
AVG.NS,AVG LOGISTICS LIMITED,627,Unknown,Integrated Freight & Logistics,NSE,0.53,0.0,0.0,2025-09-07 00:55:09
DICIND.NS,DIC INDIA LIMITED,627,Unknown,Specialty Chemicals,NSE,0.7,0.0,0.0,2025-09-07 00:55:10
KORE.NS,JAY JALARAM TECHNOLOGIES LIMITED,625,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:10
TARACHAND.NS,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,624,Unknown,Farm & Heavy Construction Machinery,NSE,0.58,0.0,0.0,2025-09-07 00:55:11
MANAKSIA.NS,MANAKSIA LIMITED,622,Unknown,Metal Fabrication,NSE,0.0,0.0,0.0,2025-09-07 00:55:12
BALAJEE.NS,SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,622,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 00:55:12
SPCL.NS,SHIVALIC POWER CONTROL LIMITED,617,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:13
FCSSOFT.NS,FCS SOFTWARE SOLUTIONS LIMITED,616,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:13
GENUSPAPER.NS,GENUS PAPER & BOARDS LIMITED,615,Unknown,Paper & Paper Products,NSE,0.0,0.0,0.0,2025-09-07 00:55:13
EFFWA.NS,EFFWA INFRA & RESEARCH LIMITED,615,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:14
MEDICAMEQ.NS,MEDICAMEN BIOTECH LIMITED,613,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.29,0.0,0.0,2025-09-07 00:55:15
ASMS.NS,BARTRONICS INDIA LIMITED,609,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:28
SGIL.NS,SYNERGY GREEN INDUSTRIES LIMITED,604,Unknown,Metal Fabrication,NSE,0.18,0.0,0.0,2025-09-07 00:55:28
WTICAB.NS,WISE TRAVEL INDIA LIMITED,603,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:29
RMDRIP.NS,R M DRIP AND SPRINKLERS SYSTEMS LIMITED,602,Unknown,Farm & Heavy Construction Machinery,NSE,0.07,0.0,0.0,2025-09-07 00:55:30
KAYA.NS,KAYA LIMITED,602,Unknown,Household & Personal Products,NSE,0.0,0.0,0.0,2025-09-07 00:55:30
PRECOT.NS,PRECOT LIMITED,602,Unknown,Textile Manufacturing,NSE,0.64,0.0,0.0,2025-09-07 00:55:31
ORIENTCER.NS,ORIENT CERATECH LIMITED,600,Unknown,Specialty Chemicals,NSE,0.65,0.0,0.0,2025-09-07 00:55:31
AURUM.NS,AURUM PROPTECH LIMITED,596,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:32
EMKAY.NS,EMKAY GLOBAL FINANCIAL SERVICES LIMITED,594,Unknown,Capital Markets,NSE,0.68,0.0,0.0,2025-09-07 00:55:33
XTGLOBAL.NS,XTGLOBAL INFOTECH LIMITED,593,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 00:55:33
MIRZAINT.NS,MIRZA INTERNATIONAL LIMITED,588,Unknown,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 00:55:34
KRISHIVAL.NS,KRISHIVAL FOODS LIMITED,587,Unknown,Packaged Foods,NSE,0.05,0.0,0.0,2025-09-07 00:55:34
AARTISURF.NS,AARTI SURFACTANTS LIMITED,587,Unknown,Specialty Chemicals,NSE,0.21,0.0,0.0,2025-09-07 00:55:35
HINDMOTORS.NS,HINDUSTAN MOTORS LIMITED,587,Unknown,Auto Manufacturers,NSE,0.0,0.0,0.0,2025-09-07 00:55:35
ORICONENT.NS,ORICON ENTERPRISES LIMITED,584,Unknown,Packaging & Containers,NSE,0.92,0.0,0.0,2025-09-07 00:55:36
HTMEDIA.NS,HT MEDIA LIMITED,583,Unknown,Publishing,NSE,0.0,0.0,0.0,2025-09-07 00:55:36
HIGREEN.NS,HI-GREEN CARBON LIMITED,579,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:36
BPL.NS,BPL LIMITED,576,Unknown,Consumer Electronics,NSE,0.0,0.0,0.0,2025-09-07 00:55:37
KAMATHOTEL.NS,KAMAT HOTELS (I) LIMITED,576,Unknown,Lodging,NSE,0.0,0.0,0.0,2025-09-07 00:55:37
PTL.NS,PTL ENTERPRISES LIMITED,575,Unknown,Real Estate Services,NSE,4.42,0.0,0.0,2025-09-07 00:55:38
SSDL.NS,SARASWATI SAREE DEPOT LIMITED,572,Unknown,Apparel Retail,NSE,4.25,0.0,0.0,2025-09-07 00:55:39
ACCENTMIC.NS,ACCENT MICROCELL LIMITED,572,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:39
RCOM.NS,RELIANCE COMMUNICATIONS L,571,Unknown,Telecom Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:40
CLEDUCATE.NS,CL EDUCATE LIMITED,568,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:40
MUTHOOTCAP.NS,MUTHOOT CAPITAL SERVICES LIMITED,568,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:41
HCL-INSYS.NS,HCL INFOSYSTEMS LIMITED,567,Unknown,Electronics & Computer Distribution,NSE,0.0,0.0,0.0,2025-09-07 00:55:41
KCPSUGIND.NS,KCP SUGAR AND INDUSTRIES CORPORATION LIMITED,561,Unknown,Confectioners,NSE,0.3,0.0,0.0,2025-09-07 00:55:42
INDOUS.NS,INDO US BIOTECH LIMITED,561,Unknown,Agricultural Inputs,NSE,0.17,0.0,0.0,2025-09-07 00:55:42
KANORICHEM.NS,KANORIA CHEMICALS & INDUSTRIES LIMITED,558,Unknown,Chemicals,NSE,0.0,0.0,0.0,2025-09-07 00:55:43
PREMIERPOL.NS,PREMIER POLYFILM LIMITED,555,Unknown,Specialty Chemicals,NSE,0.32,0.0,0.0,2025-09-07 00:55:43
LAWSIKHO.NS,ADDICTIVE LEARNING TECHNOLOGY LIMITED,552,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:44
SHIVAMAUTO.NS,SHIVAM AUTOTECH LIMITED,550,Unknown,Auto Parts,NSE,0.0,0.0,0.0,2025-09-07 00:55:44
VINSYS.NS,VINSYS IT SERVICES INDIA LIMITED,547,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:45
INTLCONV.NS,INTERNATIONAL CONVEYORS LIMITED,546,Unknown,Specialty Industrial Machinery,NSE,0.78,0.0,0.0,2025-09-07 00:55:45
IRISDOREME.NS,IRIS CLOTHINGS LIMITED,545,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 00:55:46
MODISONLTD.NS,MODISON LIMITED,544,Unknown,Electrical Equipment & Parts,NSE,2.15,0.0,0.0,2025-09-07 00:55:46
BALAXI.NS,BALAXI PHARMACEUTICALS LIMITED,544,Unknown,Biotechnology,NSE,0.0,0.0,0.0,2025-09-07 00:55:46
3IINFOLTD.NS,3I INFOTECH LIMITED,544,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:47
NAHARCAP.NS,NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED,541,Unknown,Capital Markets,NSE,0.52,0.0,0.0,2025-09-07 00:55:47
MAZDA.NS,MAZDA LIMITED,541,Unknown,Specialty Industrial Machinery,NSE,1.28,0.0,0.0,2025-09-07 00:55:48
ZIMLAB.NS,ZIM LABORATORIES LIMITED,540,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:55:48
KILITCH.NS,KILITCH DRUGS (INDIA) LIMITED,540,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:55:49
GEEKAYWIRE.NS,GEEKAY WIRES LIMITED,537,Unknown,Electrical Equipment & Parts,NSE,0.85,0.0,0.0,2025-09-07 00:55:49
DIAMINESQ.NS,DIAMINES & CHEMICALS LIMITED,535,Unknown,Chemicals,NSE,0.27,0.0,0.0,2025-09-07 00:55:50
SINCLAIR.NS,SINCLAIRS HOTELS LIMITED,535,Unknown,Lodging,NSE,0.74,0.0,0.0,2025-09-07 00:55:51
AXITA.NS,AXITA COTTON LIMITED,534,Unknown,Textile Manufacturing,NSE,1.49,0.0,0.0,2025-09-07 00:55:51
URAVI.NS,URAVI T AND WEDGE LAMPS LIMITED,533,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:52
ASAHISONG.NS,ASAHI SONGWON COLORS LIMITED,533,Unknown,Specialty Chemicals,NSE,0.51,0.0,0.0,2025-09-07 00:55:52
MIRCELECTR.NS,MIRC ELECTRONICS LIMITED,533,Unknown,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 00:55:53
TRF.NS,TRF LIMITED,531,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 00:55:53
IFBAGRO.NS,IFB AGRO INDUSTRIES LIMITED,530,Unknown,Beverages - Wineries & Distilleries,NSE,0.0,0.0,0.0,2025-09-07 00:55:54
UYFINCORP.NS,U. Y. FINCORP LIMITED,530,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 00:55:54
PROV.NS,PROVENTUS AGROCOM LIMITED,527,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:55
APCL.NS,ANJANI PORTLAND CEMENT LIMITED,525,Unknown,Building Materials,NSE,0.0,0.0,0.0,2025-09-07 00:55:55
SADBHAV.NS,SADBHAV ENGINEERING LIMITED,525,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:55:56
SRD.NS,SHANKAR LAL RAMPAL DYE-CHEM LIMITED,525,Unknown,Specialty Chemicals,NSE,0.06,0.0,0.0,2025-09-07 00:55:56
VALIANTLAB.NS,VALIANT LABORATORIES LIMITED,524,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:55:57
VIVIANA.NS,VIVIANA POWER TECH LIMITED,523,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:55:57
TEMBO.NS,TEMBO GLOBAL INDUSTRIES LIMITED,522,Unknown,Metal Fabrication,NSE,0.32,0.0,0.0,2025-09-07 00:55:58
ORIENTBELL.NS,ORIENT BELL LIMITED,520,Unknown,Building Products & Equipment,NSE,0.17,0.0,0.0,2025-09-07 00:55:58
MANAKCOAT.NS,MANAKSIA COATED METALS & INDUSTRIES LIMITED,520,Unknown,Metal Fabrication,NSE,0.03,0.0,0.0,2025-09-07 00:55:59
FROG.NS,FROG CELLSAT LIMITED,515,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:00
NILAINFRA.NS,NILA INFRASTRUCTURES LIMITED,514,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 00:56:00
INSPIRISYS.NS,INSPIRISYS SOLUTIONS LIMITED,513,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 00:56:01
GOKUL.NS,GOKUL REFOILS AND SOLVENT LIMITED,510,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 00:56:01
UTSSAV.NS,UTSSAV CZ GOLD JEWELS LIMITED,509,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:02
BANSWRAS.NS,BANSWARA SYNTEX LIMITED,508,Unknown,Textile Manufacturing,NSE,0.78,0.0,0.0,2025-09-07 00:56:03
ALMONDZ.NS,ALMONDZ GLOBAL SECURITIES LIMITED,507,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 00:56:03
ELGIRUBCO.NS,ELGI RUBBER COMPANY LIMITED,507,Unknown,Auto Parts,NSE,0.0,0.0,0.0,2025-09-07 00:56:04
UNIDT.NS,UNITED DRILLING TOOLS LIMITED,506,Unknown,Oil & Gas Equipment & Services,NSE,1.18,0.0,0.0,2025-09-07 00:56:04
KOTHARIPRO.NS,KOTHARI PRODUCTS LIMITED,506,Unknown,Conglomerates,NSE,0.0,0.0,0.0,2025-09-07 00:56:04
RADIOCITY.NS,MUSIC BROADCAST LIMITED,505,Unknown,Broadcasting,NSE,0.0,0.0,0.0,2025-09-07 00:56:05
ORBTEXP.NS,ORBIT EXPORTS LIMITED,504,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 00:56:05
MEGASOFT.NS,MEGASOFT LIMITED,503,Unknown,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 00:56:05
SHREEKARNI.NS,SHREE KARNI FABCOM LIMITED,500,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:06
IL&FSENGG.NS,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LIMITED,497,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 00:56:06
LYKALABS.NS,LYKA LABS LIMITED,492,Unknown,Biotechnology,NSE,0.0,0.0,0.0,2025-09-07 00:56:06
SOFTTECH.NS,SOFTTECH ENGINEERS LIMITED,491,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 00:56:07
SRGHFL.NS,SRG HOUSING FINANCE LIMITED,491,Unknown,Mortgage Finance,NSE,0.0,0.0,0.0,2025-09-07 00:56:07
TRUST.NS,TRUST FINTECH LIMITED,490,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:08
AUTOIND.NS,AUTOLINE INDUSTRIES LIMITED,488,Unknown,Auto Parts,NSE,0.0,0.0,0.0,2025-09-07 00:56:08
LEMERITE.NS,LE MERITE EXPORTS LIMITED,487,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:09
DYNPRO.NS,DYNEMIC PRODUCTS LIMITED,482,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 00:56:09
KAPSTON.NS,KAPSTON SERVICES LIMITED,480,Unknown,Specialty Business Services,NSE,0.0,0.0,0.0,2025-09-07 00:56:09
SWARAJ.NS,SWARAJ SUITING LIMITED,478,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:10
DUGLOBAL.NS,DUDIGITAL GLOBAL LIMITED,477,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:10
EUROBOND.NS,EURO PANEL PRODUCTS LIMITED,477,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 00:56:11
ZTECH.NS,Z-TECH (INDIA) LIMITED,473,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:11
OCCLLTD.NS,OCCL LIMITED,473,Unknown,Chemicals,NSE,1.13,0.0,0.0,2025-09-07 00:56:12
UFO.NS,UFO MOVIEZ INDIA LIMITED,472,Unknown,Entertainment,NSE,0.0,0.0,0.0,2025-09-07 00:56:13
DCI.NS,DC INFOTECH AND COMMUNICATION LIMITED,471,Unknown,Electronics & Computer Distribution,NSE,0.0,0.0,0.0,2025-09-07 00:56:13
HARRMALAYA.NS,HARRISONS  MALAYALAM LIMITED,470,Unknown,Farm Products,NSE,0.0,0.0,0.0,2025-09-07 00:56:14
NILASPACES.NS,NILA SPACES LIMITED,469,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 00:56:15
VSTL.NS,VIBHOR STEEL TUBES LIMITED,469,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 00:56:15
VARDHACRLC.NS,VARDHMAN ACRYLICS LIMITED,469,Unknown,Textile Manufacturing,NSE,3.23,0.0,0.0,2025-09-07 00:56:16
PHANTOMFX.NS,PHANTOM DIGITAL EFFECTS LIMITED,468,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:56:16
