stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
STOCK1300,STOCK1300 Company Ltd,396339287727,Energy,Petrochemicals,BSE,3.89,18.67,8.3,2025-09-08 04:37:22.865778
STOCK1301,STOCK1301 Company Ltd,298067789473,Technology,Software,NSE,1.99,20.91,10.41,2025-09-08 04:37:22.865778
STOCK1302,STOCK1302 Company Ltd,313962661748,Consumer Goods,Personal Care,NSE,1.31,35.37,38.95,2025-09-08 04:37:22.865778
STOCK1303,STOCK1303 Company Ltd,103348046892,Transportation,Shipping,NSE,3.15,38.04,17.25,2025-09-08 04:37:22.865778
STOCK1304,STOCK1304 Company Ltd,316191543148,Healthcare,Hospitals,NSE,4.97,41.44,38.26,2025-09-08 04:37:22.865778
STOCK1305,STOCK1305 Company Ltd,19734498597,Transportation,Logistics,BSE,1.24,6.72,29.64,2025-09-08 04:37:22.865778
STOCK1306,STOCK1306 Company Ltd,56266914425,Industrials,Aerospace,BSE,1.83,8.31,26.35,2025-09-08 04:37:22.865778
STOCK1307,STOCK1307 Company Ltd,335351014269,Media,Advertising,BSE,1.85,26.87,37.84,2025-09-08 04:37:22.865778
STOCK1308,STOCK1308 Company Ltd,132856821423,Materials,Cement,NSE,0.99,46.49,44.34,2025-09-08 04:37:22.865778
STOCK1309,STOCK1309 Company Ltd,148412607152,Agriculture,Fertilizers,BSE,5.64,38.32,41.66,2025-09-08 04:37:22.865778
STOCK1310,STOCK1310 Company Ltd,402245407430,Real Estate,Real Estate Investment,NSE,1.12,45.61,26.47,2025-09-08 04:37:22.865778
STOCK1311,STOCK1311 Company Ltd,382356399451,Materials,Paints,NSE,1.18,32.84,17.33,2025-09-08 04:37:22.865778
STOCK1312,STOCK1312 Company Ltd,390945643250,Materials,Chemicals,BSE,5.61,33.71,21.22,2025-09-08 04:37:22.865778
STOCK1313,STOCK1313 Company Ltd,432113337637,Utilities,Power Generation,BSE,0.88,36.22,37.09,2025-09-08 04:37:22.865778
STOCK1314,STOCK1314 Company Ltd,429547978555,Transportation,Aviation,BSE,5.0,27.28,38.98,2025-09-08 04:37:22.865778
STOCK1315,STOCK1315 Company Ltd,290972558753,Energy,Power,BSE,3.13,23.81,26.75,2025-09-08 04:37:22.865778
STOCK1316,STOCK1316 Company Ltd,402099775592,Media,Broadcasting,NSE,1.32,33.06,14.93,2025-09-08 04:37:22.865778
STOCK1317,STOCK1317 Company Ltd,96672543892,Consumer Discretionary,Retail,BSE,2.45,33.63,43.66,2025-09-08 04:37:22.865778
STOCK1318,STOCK1318 Company Ltd,125147859544,Utilities,Power Distribution,NSE,4.18,46.58,26.73,2025-09-08 04:37:22.865778
STOCK1319,STOCK1319 Company Ltd,228320085160,Consumer Discretionary,Real Estate,BSE,4.74,11.68,15.96,2025-09-08 04:37:22.865778
STOCK1320,STOCK1320 Company Ltd,10410492724,Real Estate,Construction Materials,NSE,1.99,27.87,35.54,2025-09-08 04:37:22.865778
STOCK1321,STOCK1321 Company Ltd,378310014331,Agriculture,Seeds,NSE,3.12,44.04,23.91,2025-09-08 04:37:22.865778
STOCK1322,STOCK1322 Company Ltd,305266866664,Utilities,Power Distribution,NSE,3.49,42.05,4.58,2025-09-08 04:37:22.865778
STOCK1323,STOCK1323 Company Ltd,426857624294,Transportation,Aviation,NSE,4.1,47.09,26.92,2025-09-08 04:37:22.865778
STOCK1324,STOCK1324 Company Ltd,333235986252,Industrials,Machinery,BSE,1.39,19.36,25.48,2025-09-08 04:37:22.865778
STOCK1325,STOCK1325 Company Ltd,12266698054,Telecommunications,Telecom Services,BSE,0.66,9.81,33.14,2025-09-08 04:37:22.865778
STOCK1326,STOCK1326 Company Ltd,494205728817,Transportation,Shipping,NSE,0.94,44.98,7.34,2025-09-08 04:37:22.865778
STOCK1327,STOCK1327 Company Ltd,364909565213,Telecommunications,Internet Services,BSE,3.2,41.53,33.91,2025-09-08 04:37:22.865778
STOCK1328,STOCK1328 Company Ltd,481162240714,Consumer Discretionary,Automobiles,BSE,0.31,42.19,7.42,2025-09-08 04:37:22.865778
STOCK1329,STOCK1329 Company Ltd,94286728995,Energy,Coal,NSE,4.4,30.27,13.0,2025-09-08 04:37:22.865778
STOCK1330,STOCK1330 Company Ltd,442839563014,Technology,IT Services,NSE,5.59,35.16,34.7,2025-09-08 04:37:22.865778
STOCK1331,STOCK1331 Company Ltd,450370431211,Utilities,Water,NSE,2.66,12.32,27.79,2025-09-08 04:37:22.865778
STOCK1332,STOCK1332 Company Ltd,140687266245,Energy,Oil & Gas,NSE,5.67,17.24,20.09,2025-09-08 04:37:22.865778
STOCK1333,STOCK1333 Company Ltd,102824738101,Utilities,Power Distribution,BSE,2.86,41.19,15.4,2025-09-08 04:37:22.865778
STOCK1334,STOCK1334 Company Ltd,250505890105,Materials,Cement,BSE,3.75,14.41,5.56,2025-09-08 04:37:22.865778
STOCK1335,STOCK1335 Company Ltd,179053921166,Materials,Cement,BSE,5.63,15.62,25.59,2025-09-08 04:37:22.865778
STOCK1336,STOCK1336 Company Ltd,243259253619,Materials,Steel,BSE,1.24,45.6,44.11,2025-09-08 04:37:22.865778
STOCK1337,STOCK1337 Company Ltd,483098704695,Media,Digital Media,BSE,2.62,42.63,37.89,2025-09-08 04:37:22.865778
STOCK1338,STOCK1338 Company Ltd,103077734842,Industrials,Construction,BSE,0.59,29.76,34.52,2025-09-08 04:37:22.865778
STOCK1339,STOCK1339 Company Ltd,240890568808,Telecommunications,Cable TV,NSE,0.24,23.19,39.1,2025-09-08 04:37:22.865778
STOCK1340,STOCK1340 Company Ltd,382442743288,Telecommunications,Internet Services,BSE,0.77,18.13,31.76,2025-09-08 04:37:22.865778
STOCK1341,STOCK1341 Company Ltd,199067805240,Telecommunications,Cable TV,BSE,4.14,12.48,16.07,2025-09-08 04:37:22.865778
STOCK1342,STOCK1342 Company Ltd,454470984697,Media,Advertising,BSE,3.41,16.43,3.14,2025-09-08 04:37:22.865778
STOCK1343,STOCK1343 Company Ltd,417318186828,Healthcare,Medical Devices,NSE,5.57,11.53,34.96,2025-09-08 04:37:22.865778
STOCK1344,STOCK1344 Company Ltd,27018540413,Utilities,Power Generation,BSE,5.22,14.25,7.95,2025-09-08 04:37:22.865778
STOCK1345,STOCK1345 Company Ltd,426473839308,Transportation,Railways,BSE,2.52,11.74,4.64,2025-09-08 04:37:22.865778
STOCK1346,STOCK1346 Company Ltd,112451075155,Technology,Hardware,BSE,5.78,8.47,23.98,2025-09-08 04:37:22.865778
STOCK1347,STOCK1347 Company Ltd,319604376287,Real Estate,Construction Materials,BSE,0.05,44.31,42.32,2025-09-08 04:37:22.865778
STOCK1348,STOCK1348 Company Ltd,131158150044,Transportation,Logistics,NSE,3.65,32.77,20.5,2025-09-08 04:37:22.865778
STOCK1349,STOCK1349 Company Ltd,408988535361,Transportation,Aviation,NSE,4.65,44.91,39.94,2025-09-08 04:37:22.865778
STOCK1350,STOCK1350 Company Ltd,283191800622,Materials,Steel,BSE,4.63,26.49,13.77,2025-09-08 04:37:22.865778
STOCK1351,STOCK1351 Company Ltd,180847836321,Telecommunications,Cable TV,NSE,4.28,33.49,13.08,2025-09-08 04:37:22.865778
STOCK1352,STOCK1352 Company Ltd,159528659951,Materials,Cement,NSE,0.63,30.43,18.39,2025-09-08 04:37:22.865778
STOCK1353,STOCK1353 Company Ltd,328611385783,Materials,Steel,BSE,3.85,11.35,6.58,2025-09-08 04:37:22.865778
STOCK1354,STOCK1354 Company Ltd,475599394733,Utilities,Power Distribution,BSE,0.19,32.88,16.43,2025-09-08 04:37:22.865778
STOCK1355,STOCK1355 Company Ltd,115868083144,Materials,Steel,NSE,2.06,49.14,25.79,2025-09-08 04:37:22.865778
STOCK1356,STOCK1356 Company Ltd,245341729860,Industrials,Automotive,BSE,4.16,13.58,12.63,2025-09-08 04:37:22.865778
STOCK1357,STOCK1357 Company Ltd,33966180450,Utilities,Power Generation,NSE,4.25,48.15,26.81,2025-09-08 04:37:22.865778
STOCK1358,STOCK1358 Company Ltd,40562181649,Industrials,Construction,NSE,5.04,45.38,22.84,2025-09-08 04:37:22.865778
STOCK1359,STOCK1359 Company Ltd,128819704494,Technology,Software,NSE,1.71,20.92,41.62,2025-09-08 04:37:22.865778
STOCK1360,STOCK1360 Company Ltd,367662730612,Energy,Renewable Energy,NSE,6.0,31.03,12.78,2025-09-08 04:37:22.865778
STOCK1361,STOCK1361 Company Ltd,24459697855,Consumer Goods,Apparel,NSE,0.45,27.76,12.27,2025-09-08 04:37:22.865778
STOCK1362,STOCK1362 Company Ltd,493784418832,Media,Broadcasting,NSE,1.8,38.72,9.03,2025-09-08 04:37:22.865778
STOCK1363,STOCK1363 Company Ltd,245028893192,Utilities,Power Generation,BSE,0.11,29.01,7.19,2025-09-08 04:37:22.865778
STOCK1364,STOCK1364 Company Ltd,116380031484,Transportation,Shipping,NSE,5.88,38.89,39.79,2025-09-08 04:37:22.865778
STOCK1365,STOCK1365 Company Ltd,235873235052,Telecommunications,Cable TV,NSE,5.76,44.68,7.15,2025-09-08 04:37:22.865778
STOCK1366,STOCK1366 Company Ltd,273006789061,Media,Publishing,NSE,2.0,39.3,5.71,2025-09-08 04:37:22.865778
STOCK1367,STOCK1367 Company Ltd,18994835048,Agriculture,Pesticides,BSE,5.86,27.35,23.01,2025-09-08 04:37:22.865778
STOCK1368,STOCK1368 Company Ltd,52500422186,Utilities,Power Generation,BSE,5.1,22.79,25.21,2025-09-08 04:37:22.865778
STOCK1369,STOCK1369 Company Ltd,30588211459,Financial Services,Banking,NSE,0.72,35.05,23.07,2025-09-08 04:37:22.865778
STOCK1370,STOCK1370 Company Ltd,490179548127,Materials,Steel,BSE,0.96,49.13,20.52,2025-09-08 04:37:22.865778
STOCK1371,STOCK1371 Company Ltd,77072999372,Industrials,Construction,BSE,0.35,19.97,16.02,2025-09-08 04:37:22.865778
STOCK1372,STOCK1372 Company Ltd,124255574309,Energy,Petrochemicals,NSE,0.65,46.46,43.24,2025-09-08 04:37:22.865778
STOCK1373,STOCK1373 Company Ltd,288003197282,Consumer Goods,FMCG,NSE,4.56,23.68,11.73,2025-09-08 04:37:22.865778
STOCK1374,STOCK1374 Company Ltd,289617117535,Healthcare,Biotechnology,NSE,2.12,35.66,27.55,2025-09-08 04:37:22.865778
STOCK1375,STOCK1375 Company Ltd,38081408035,Healthcare,Hospitals,BSE,3.69,49.12,26.31,2025-09-08 04:37:22.865778
STOCK1376,STOCK1376 Company Ltd,478602087656,Consumer Goods,Apparel,BSE,2.95,36.13,36.59,2025-09-08 04:37:22.865778
STOCK1377,STOCK1377 Company Ltd,28252310299,Financial Services,Banking,BSE,5.13,42.62,33.25,2025-09-08 04:37:22.865778
STOCK1378,STOCK1378 Company Ltd,274041248272,Real Estate,Real Estate Investment,NSE,2.24,17.48,20.06,2025-09-08 04:37:22.865778
STOCK1379,STOCK1379 Company Ltd,413180814083,Healthcare,Hospitals,BSE,4.29,35.93,22.42,2025-09-08 04:37:22.865778
STOCK1380,STOCK1380 Company Ltd,381165639296,Consumer Goods,FMCG,BSE,0.11,9.5,24.29,2025-09-08 04:37:22.865778
STOCK1381,STOCK1381 Company Ltd,226150420035,Real Estate,Real Estate Investment,NSE,3.22,10.07,35.51,2025-09-08 04:37:22.865778
STOCK1382,STOCK1382 Company Ltd,497199819102,Transportation,Shipping,NSE,5.06,15.04,6.04,2025-09-08 04:37:22.865778
STOCK1383,STOCK1383 Company Ltd,279173027479,Industrials,Aerospace,BSE,2.62,13.15,26.32,2025-09-08 04:37:22.865778
STOCK1384,STOCK1384 Company Ltd,253678491385,Materials,Cement,NSE,2.63,29.1,6.87,2025-09-08 04:37:22.865778
STOCK1385,STOCK1385 Company Ltd,160171880068,Agriculture,Fertilizers,NSE,3.5,28.18,44.7,2025-09-08 04:37:22.865778
STOCK1386,STOCK1386 Company Ltd,74754857134,Transportation,Railways,BSE,2.96,30.27,9.22,2025-09-08 04:37:22.865778
STOCK1387,STOCK1387 Company Ltd,301932629095,Telecommunications,Cable TV,NSE,2.72,42.95,27.59,2025-09-08 04:37:22.865778
STOCK1388,STOCK1388 Company Ltd,460656966375,Real Estate,Real Estate Development,NSE,1.66,47.05,29.14,2025-09-08 04:37:22.865778
STOCK1389,STOCK1389 Company Ltd,68702372165,Energy,Coal,NSE,4.35,28.44,23.15,2025-09-08 04:37:22.865778
STOCK1390,STOCK1390 Company Ltd,401996305095,Materials,Cement,BSE,2.64,28.58,29.92,2025-09-08 04:37:22.865778
STOCK1391,STOCK1391 Company Ltd,273169888120,Technology,Telecom Equipment,BSE,0.47,48.6,4.39,2025-09-08 04:37:22.865778
STOCK1392,STOCK1392 Company Ltd,353918917884,Financial Services,NBFC,BSE,1.02,22.37,43.93,2025-09-08 04:37:22.865778
STOCK1393,STOCK1393 Company Ltd,96905879183,Transportation,Railways,NSE,2.2,19.02,15.31,2025-09-08 04:37:22.865778
STOCK1394,STOCK1394 Company Ltd,59945772897,Real Estate,Real Estate Investment,NSE,2.04,25.74,6.15,2025-09-08 04:37:22.865778
STOCK1395,STOCK1395 Company Ltd,45850447933,Telecommunications,Cable TV,BSE,1.5,38.92,21.95,2025-09-08 04:37:22.865778
STOCK1396,STOCK1396 Company Ltd,60779873829,Real Estate,Real Estate Development,BSE,4.01,21.45,26.99,2025-09-08 04:37:22.865778
STOCK1397,STOCK1397 Company Ltd,255969860887,Consumer Discretionary,Real Estate,NSE,0.14,49.65,4.27,2025-09-08 04:37:22.865778
STOCK1398,STOCK1398 Company Ltd,494625231295,Materials,Paints,BSE,1.58,43.53,13.98,2025-09-08 04:37:22.865778
STOCK1399,STOCK1399 Company Ltd,149309095668,Consumer Goods,Footwear,NSE,2.53,19.11,43.43,2025-09-08 04:37:22.865778
STOCK1400,STOCK1400 Company Ltd,137638752986,Materials,Chemicals,BSE,2.77,46.14,16.76,2025-09-08 04:37:22.865778
STOCK1401,STOCK1401 Company Ltd,53060523471,Healthcare,Medical Devices,BSE,1.94,17.19,32.48,2025-09-08 04:37:22.865778
STOCK1402,STOCK1402 Company Ltd,212849760803,Financial Services,Broking,BSE,4.8,23.4,39.1,2025-09-08 04:37:22.865778
STOCK1403,STOCK1403 Company Ltd,60238021091,Energy,Renewable Energy,BSE,5.75,29.19,14.8,2025-09-08 04:37:22.865778
STOCK1404,STOCK1404 Company Ltd,376832116615,Real Estate,Construction Materials,NSE,4.74,15.39,23.56,2025-09-08 04:37:22.865778
STOCK1405,STOCK1405 Company Ltd,113494066471,Real Estate,Real Estate Development,NSE,5.36,24.04,24.71,2025-09-08 04:37:22.865778
STOCK1406,STOCK1406 Company Ltd,182250986432,Materials,Chemicals,BSE,4.6,17.46,7.06,2025-09-08 04:37:22.865778
STOCK1407,STOCK1407 Company Ltd,124288165973,Healthcare,Diagnostics,BSE,2.72,27.42,16.88,2025-09-08 04:37:22.865778
STOCK1408,STOCK1408 Company Ltd,61470846309,Utilities,Power Distribution,BSE,4.08,18.28,31.83,2025-09-08 04:37:22.865778
STOCK1409,STOCK1409 Company Ltd,80257348100,Agriculture,Pesticides,NSE,3.78,47.86,39.15,2025-09-08 04:37:22.865778
STOCK1410,STOCK1410 Company Ltd,373919584549,Materials,Mining,NSE,4.11,44.76,35.82,2025-09-08 04:37:22.865778
STOCK1411,STOCK1411 Company Ltd,325053655432,Media,Digital Media,BSE,2.11,28.96,30.62,2025-09-08 04:37:22.865778
STOCK1412,STOCK1412 Company Ltd,45375589775,Financial Services,Broking,BSE,3.29,47.1,31.98,2025-09-08 04:37:22.865778
STOCK1413,STOCK1413 Company Ltd,484187657870,Consumer Discretionary,Real Estate,BSE,0.35,14.8,43.19,2025-09-08 04:37:22.865778
STOCK1414,STOCK1414 Company Ltd,252979505385,Telecommunications,Telecom Services,NSE,1.78,25.96,9.27,2025-09-08 04:37:22.865778
STOCK1415,STOCK1415 Company Ltd,180006616722,Healthcare,Pharmaceuticals,BSE,1.44,49.02,40.73,2025-09-08 04:37:22.865778
STOCK1416,STOCK1416 Company Ltd,104847466606,Materials,Steel,NSE,4.62,10.6,17.59,2025-09-08 04:37:22.865778
STOCK1417,STOCK1417 Company Ltd,62271144626,Materials,Cement,BSE,1.5,7.7,37.35,2025-09-08 04:37:22.865778
STOCK1418,STOCK1418 Company Ltd,325875980441,Real Estate,Real Estate Investment,NSE,4.2,34.81,17.48,2025-09-08 04:37:22.865778
STOCK1419,STOCK1419 Company Ltd,246168625530,Agriculture,Fertilizers,BSE,1.57,18.93,6.59,2025-09-08 04:37:22.865778
STOCK1420,STOCK1420 Company Ltd,257959877911,Media,Advertising,BSE,2.22,17.62,3.53,2025-09-08 04:37:22.865778
STOCK1421,STOCK1421 Company Ltd,298895833166,Technology,IT Services,NSE,2.17,44.56,12.02,2025-09-08 04:37:22.865778
STOCK1422,STOCK1422 Company Ltd,285857354521,Utilities,Power Generation,NSE,1.7,7.78,32.62,2025-09-08 04:37:22.865778
STOCK1423,STOCK1423 Company Ltd,247253128579,Real Estate,Construction Materials,BSE,5.66,7.23,26.63,2025-09-08 04:37:22.865778
STOCK1424,STOCK1424 Company Ltd,118760684720,Agriculture,Seeds,BSE,3.5,6.01,14.27,2025-09-08 04:37:22.865778
STOCK1425,STOCK1425 Company Ltd,313288209238,Healthcare,Biotechnology,BSE,5.79,42.07,36.09,2025-09-08 04:37:22.865778
STOCK1426,STOCK1426 Company Ltd,455587783073,Transportation,Logistics,BSE,2.78,46.13,35.65,2025-09-08 04:37:22.865778
STOCK1427,STOCK1427 Company Ltd,243469015026,Technology,Semiconductors,BSE,4.37,23.86,6.83,2025-09-08 04:37:22.865778
STOCK1428,STOCK1428 Company Ltd,117079222778,Technology,Software,NSE,2.97,7.47,4.85,2025-09-08 04:37:22.865778
STOCK1429,STOCK1429 Company Ltd,193232711884,Telecommunications,Cable TV,BSE,3.79,32.05,10.65,2025-09-08 04:37:22.865778
STOCK1430,STOCK1430 Company Ltd,446428306893,Transportation,Railways,BSE,5.82,42.35,14.86,2025-09-08 04:37:22.865778
STOCK1431,STOCK1431 Company Ltd,137972954371,Industrials,Aerospace,NSE,3.91,45.39,38.83,2025-09-08 04:37:22.865778
STOCK1432,STOCK1432 Company Ltd,239591817240,Utilities,Water,NSE,0.84,28.97,15.27,2025-09-08 04:37:22.865778
STOCK1433,STOCK1433 Company Ltd,265026018231,Real Estate,Construction Materials,BSE,5.52,11.68,18.74,2025-09-08 04:37:22.865778
STOCK1434,STOCK1434 Company Ltd,428959582642,Media,Publishing,NSE,3.76,42.63,43.99,2025-09-08 04:37:22.865778
STOCK1435,STOCK1435 Company Ltd,199652503103,Telecommunications,Internet Services,BSE,5.27,6.97,24.28,2025-09-08 04:37:22.865778
STOCK1436,STOCK1436 Company Ltd,292635122120,Transportation,Logistics,BSE,2.15,12.39,3.83,2025-09-08 04:37:22.865778
STOCK1437,STOCK1437 Company Ltd,232122693466,Financial Services,Asset Management,BSE,4.03,48.08,26.56,2025-09-08 04:37:22.865778
STOCK1438,STOCK1438 Company Ltd,244537328907,Financial Services,Insurance,BSE,2.42,25.0,19.47,2025-09-08 04:37:22.865778
STOCK1439,STOCK1439 Company Ltd,321653305920,Real Estate,Construction Materials,BSE,3.11,40.96,31.68,2025-09-08 04:37:22.865778
STOCK1440,STOCK1440 Company Ltd,38850049833,Technology,IT Services,NSE,5.09,29.34,8.39,2025-09-08 04:37:22.865778
STOCK1441,STOCK1441 Company Ltd,242656643921,Real Estate,Real Estate Development,BSE,3.81,11.46,20.37,2025-09-08 04:37:22.865778
STOCK1442,STOCK1442 Company Ltd,20942848175,Agriculture,Pesticides,NSE,1.45,14.41,9.69,2025-09-08 04:37:22.865778
STOCK1443,STOCK1443 Company Ltd,485837704961,Agriculture,Fertilizers,BSE,2.17,32.14,41.48,2025-09-08 04:37:22.865778
STOCK1444,STOCK1444 Company Ltd,317778460201,Utilities,Power Distribution,BSE,2.69,5.26,26.98,2025-09-08 04:37:22.865778
STOCK1445,STOCK1445 Company Ltd,211754573895,Industrials,Automotive,NSE,3.29,47.63,43.76,2025-09-08 04:37:22.865778
STOCK1446,STOCK1446 Company Ltd,333615418300,Technology,Telecom Equipment,BSE,3.17,44.48,35.47,2025-09-08 04:37:22.865778
STOCK1447,STOCK1447 Company Ltd,296130238559,Technology,IT Services,NSE,3.4,39.41,13.8,2025-09-08 04:37:22.865778
STOCK1448,STOCK1448 Company Ltd,270487750033,Industrials,Automotive,NSE,4.63,36.22,41.48,2025-09-08 04:37:22.865778
STOCK1449,STOCK1449 Company Ltd,316622427603,Industrials,Aerospace,NSE,3.04,8.3,3.15,2025-09-08 04:37:22.865778
STOCK1450,STOCK1450 Company Ltd,118415601328,Industrials,Machinery,NSE,0.57,20.27,12.68,2025-09-08 04:37:22.865778
STOCK1451,STOCK1451 Company Ltd,18143075335,Technology,Telecom Equipment,NSE,1.6,49.68,8.91,2025-09-08 04:37:22.865778
STOCK1452,STOCK1452 Company Ltd,140612027764,Real Estate,Real Estate Development,NSE,5.68,27.54,33.99,2025-09-08 04:37:22.865778
STOCK1453,STOCK1453 Company Ltd,271922211125,Real Estate,Real Estate Investment,NSE,4.99,35.57,6.4,2025-09-08 04:37:22.865778
STOCK1454,STOCK1454 Company Ltd,258080401683,Energy,Petrochemicals,BSE,0.2,38.1,9.48,2025-09-08 04:37:22.865778
STOCK1455,STOCK1455 Company Ltd,325493895614,Technology,Telecom Equipment,NSE,1.4,34.8,20.24,2025-09-08 04:37:22.865778
STOCK1456,STOCK1456 Company Ltd,279377038204,Agriculture,Food Processing,BSE,5.78,34.97,25.66,2025-09-08 04:37:22.865778
STOCK1457,STOCK1457 Company Ltd,381816042353,Industrials,Engineering,NSE,0.73,15.02,8.96,2025-09-08 04:37:22.865778
STOCK1458,STOCK1458 Company Ltd,341394675347,Energy,Petrochemicals,NSE,4.49,20.35,30.35,2025-09-08 04:37:22.865778
STOCK1459,STOCK1459 Company Ltd,123247146624,Consumer Discretionary,Entertainment,NSE,1.47,13.43,9.78,2025-09-08 04:37:22.865778
STOCK1460,STOCK1460 Company Ltd,260707040479,Financial Services,Broking,BSE,3.73,23.33,36.47,2025-09-08 04:37:22.865778
STOCK1461,STOCK1461 Company Ltd,383273717967,Technology,Telecom Equipment,BSE,0.57,21.01,17.21,2025-09-08 04:37:22.865778
STOCK1462,STOCK1462 Company Ltd,424829603330,Agriculture,Fertilizers,NSE,2.0,8.8,39.85,2025-09-08 04:37:22.865778
STOCK1463,STOCK1463 Company Ltd,24628792218,Real Estate,Real Estate Investment,NSE,3.9,23.57,34.21,2025-09-08 04:37:22.865778
STOCK1464,STOCK1464 Company Ltd,122125228072,Transportation,Aviation,BSE,3.4,22.65,4.21,2025-09-08 04:37:22.865778
STOCK1465,STOCK1465 Company Ltd,91017085724,Transportation,Logistics,BSE,4.97,13.26,33.1,2025-09-08 04:37:22.865778
STOCK1466,STOCK1466 Company Ltd,230692104296,Real Estate,Real Estate Investment,BSE,1.39,35.21,21.75,2025-09-08 04:37:22.865778
STOCK1467,STOCK1467 Company Ltd,375124838799,Consumer Discretionary,Real Estate,NSE,1.8,14.52,32.53,2025-09-08 04:37:22.865778
STOCK1468,STOCK1468 Company Ltd,369381114974,Media,Advertising,NSE,3.24,13.06,12.75,2025-09-08 04:37:22.865778
STOCK1469,STOCK1469 Company Ltd,146871294117,Healthcare,Medical Devices,BSE,2.45,42.79,7.77,2025-09-08 04:37:22.865778
STOCK1470,STOCK1470 Company Ltd,188429953116,Media,Publishing,BSE,5.64,47.25,43.95,2025-09-08 04:37:22.865778
STOCK1471,STOCK1471 Company Ltd,204488945880,Energy,Coal,NSE,5.98,28.79,17.76,2025-09-08 04:37:22.865778
STOCK1472,STOCK1472 Company Ltd,159198779758,Materials,Chemicals,BSE,2.13,24.41,40.92,2025-09-08 04:37:22.865778
STOCK1473,STOCK1473 Company Ltd,450590890564,Healthcare,Pharmaceuticals,NSE,1.57,13.9,41.94,2025-09-08 04:37:22.865778
STOCK1474,STOCK1474 Company Ltd,264634415974,Transportation,Shipping,BSE,2.96,35.85,21.21,2025-09-08 04:37:22.865778
STOCK1475,STOCK1475 Company Ltd,353401888477,Technology,Software,NSE,1.91,37.9,4.03,2025-09-08 04:37:22.865778
STOCK1476,STOCK1476 Company Ltd,36064573051,Consumer Discretionary,Automobiles,BSE,2.88,17.65,29.24,2025-09-08 04:37:22.865778
STOCK1477,STOCK1477 Company Ltd,44660967200,Media,Digital Media,NSE,2.09,44.64,39.23,2025-09-08 04:37:22.865778
STOCK1478,STOCK1478 Company Ltd,346882018819,Transportation,Aviation,NSE,3.53,13.53,44.26,2025-09-08 04:37:22.865778
STOCK1479,STOCK1479 Company Ltd,10338107552,Healthcare,Biotechnology,NSE,3.62,34.86,7.78,2025-09-08 04:37:22.865778
STOCK1480,STOCK1480 Company Ltd,409612904497,Energy,Renewable Energy,BSE,4.94,27.53,34.92,2025-09-08 04:37:22.865778
STOCK1481,STOCK1481 Company Ltd,183349396633,Media,Advertising,NSE,0.3,35.03,7.3,2025-09-08 04:37:22.865778
STOCK1482,STOCK1482 Company Ltd,27973302276,Telecommunications,Internet Services,NSE,0.39,35.41,40.24,2025-09-08 04:37:22.865778
